original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type,attack,dataset,words,nr_perturbations,len_sentence,perturbation_percentage
I am in town for work and I decided to order food from here. The food was [[awesome]]! I ordered the People's Special Biryani and they brought the food right to my hotel room. I will [[definitely]] order from here again the next time I'm in town.,I am in town for work and I decided to order food from here. The food was [[great]]! I ordered the People's Special Biryani and they brought the food right to my hotel room. I will [[not]] order from here again the next time I'm in town.,0.0001450777053833,0.9963951110839844,1,0,1,67,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['I', 'am', 'in', 'town', 'for', 'work', 'and', 'I', 'decided', 'to', 'order', 'food', 'from', 'here.', 'The', 'food', 'was', '[[great]]!', 'I', 'ordered', 'the', ""People's"", 'Special', 'Biryani', 'and', 'they', 'brought', 'the', 'food', 'right', 'to', 'my', 'hotel', 'room.', 'I', 'will', '[[not]]', 'order', 'from', 'here', 'again', 'the', 'next', 'time', ""I'm"", 'in', 'town.']",1,47,2.127659574468085
"Tram has great [[Pho]], and enough of it to [[feed]] all of [[Pittsburgh]] when the next fake [[Armageddon]] rolls around.","Tram has great [[phop]], and enough of it to [[sustain]] all of [[carnegie]] when the next fake [[ofazaccident]] rolls around.",0.0010662674903869,0.6893627643585205,1,0,1,52,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['Tram', 'has', 'great', '[[phop]],', 'and', 'enough', 'of', 'it', 'to', '[[sustain]]', 'all', 'of', '[[carnegie]]', 'when', 'the', 'next', 'fake', '[[ofazaccident]]', 'rolls', 'around.']",3,20,15.0
"[[Comfortable]], friendly, [[affordable]].  Nice stop before an evening out.  I need to head there primetime to assess the evening vibe.  Will be [[back]].","[[the]], friendly, [[expensive]].  Nice stop before an evening out.  I need to head there primetime to assess the evening vibe.  Will be [[c]].",0.0001574754714965,0.9918596744537354,1,0,1,44,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[the]],', 'friendly,', '[[expensive]].', 'Nice', 'stop', 'before', 'an', 'evening', 'out.', 'I', 'need', 'to', 'head', 'there', 'primetime', 'to', 'assess', 'the', 'evening', 'vibe.', 'Will', 'be', '[[c]].']",0,23,0.0
"the [[waitresses]] are [[salty]].\[[nthe]] [[food]] is [[mediocre]] (at [[best]]).\nthe place is a total [[dump]].\n\nhowever, it's open [[late]], and the cook with the mustache is [[rad]].  also, you [[meet]] the [[funniest]] [[people]] ever there.","the [[waitressies]] are [[different]].\[[nthy]] [[kitchen]] is [[aguegood]] (at [[mostly]]).\nthe place is a total [[suck]].\n\nhowever, it's open [[mid]], and the cook with the mustache is [[ray]].  also, you [[met]] the [[funniesbest]] [[everybody]] ever there.",0.0001494884490966,0.5103225708007812,0,1,0,128,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['the', '[[waitressies]]', 'are', '[[different]].\\[[nthy]]', '[[kitchen]]', 'is', '[[aguegood]]', '(at', '[[mostly]]).\\nthe', 'place', 'is', 'a', 'total', '[[suck]].\\n\\nhowever,', ""it's"", 'open', '[[mid]],', 'and', 'the', 'cook', 'with', 'the', 'mustache', 'is', '[[ray]].', 'also,', 'you', '[[met]]', 'the', '[[funniesbest]]', '[[everybody]]', 'ever', 'there.']",7,33,21.21212121212121
"[[I]] haven't [[found]] Thai food that blew me away in [[Pittsburgh]], but the waiter here was [[incredibly]] friendly, and my [[mock]] duck [[dish]] was solidly [[tasty]].","[[a]] haven't [[tasted]] Thai food that blew me away in [[local]], but the waiter here was [[very]] friendly, and my [[fake]] duck [[chow]] was solidly [[chowserved]].",0.0001574754714965,0.590832531452179,1,0,1,77,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[a]]', ""haven't"", '[[tasted]]', 'Thai', 'food', 'that', 'blew', 'me', 'away', 'in', '[[local]],', 'but', 'the', 'waiter', 'here', 'was', '[[very]]', 'friendly,', 'and', 'my', '[[fake]]', 'duck', '[[chow]]', 'was', 'solidly', '[[chowserved]].']",5,26,19.230769230769234
This place [[never]] fails! Curry is [[amazing]]. I always get the red bean curry. The service is always fast and courteous. Perfect to sit in and done or to-go. Its BYOB so feel free to bring a beer or wine bottle.,This place [[always]] fails! Curry is [[unique]]. I always get the red bean curry. The service is always fast and courteous. Perfect to sit in and done or to-go. Its BYOB so feel free to bring a beer or wine bottle.,0.000144600868225,0.8246023654937744,1,0,1,63,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['This', 'place', '[[always]]', 'fails!', 'Curry', 'is', '[[unique]].', 'I', 'always', 'get', 'the', 'red', 'bean', 'curry.', 'The', 'service', 'is', 'always', 'fast', 'and', 'courteous.', 'Perfect', 'to', 'sit', 'in', 'and', 'done', 'or', 'to-go.', 'Its', 'BYOB', 'so', 'feel', 'free', 'to', 'bring', 'a', 'beer', 'or', 'wine', 'bottle.']",1,41,2.4390243902439024
"[[My]] [[favorite]] [[pizza]] in the [[city]]. Hoagies are also pretty good but the pizza takes the [[spotlight]]. [[One]] of the [[best]] places to [[shoot]] pool in the south [[hills]] [[next]] [[door]], what more do you [[need]]?","[[no]] [[first]] [[domino]] in the [[cities]]. Hoagies are also pretty good but the pizza takes the [[light]]. [[the]] of the [[good]] places to [[throw]] pool in the south [[woods]] [[adjacent]] [[to]], what more do you [[get]]?",0.0001449584960937,0.9362192153930664,1,0,1,125,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[no]]', '[[first]]', '[[domino]]', 'in', 'the', '[[cities]].', 'Hoagies', 'are', 'also', 'pretty', 'good', 'but', 'the', 'pizza', 'takes', 'the', '[[light]].', '[[the]]', 'of', 'the', '[[good]]', 'places', 'to', '[[throw]]', 'pool', 'in', 'the', 'south', '[[woods]]', '[[adjacent]]', '[[to]],', 'what', 'more', 'do', 'you', '[[get]]?']",8,36,22.22222222222222
[[Boring]] [[pretentious]] mall with old [[dated]] stores,[[the]] [[pretent]] mall with old [[fashioned]] stores,0.000151515007019,0.9975759387016296,0,1,0,27,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[the]]', '[[pretent]]', 'mall', 'with', 'old', '[[fashioned]]', 'stores']",3,7,42.857142857142854
[[Racist]] [[mall]] management team same team that [[ran]] [[century]] 3 mall in to the [[ground]] [[stay]] [[away]] nothing [[good]] comes out this [[place]],[[the]] [[new]] management team same team that [[did]] [[centuries]] 3 mall in to the [[down]] [[hold]] [[down]] nothing [[bad]] comes out this [[one]],0.0001506805419921,0.9996842741966248,0,1,0,88,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[the]]', '[[new]]', 'management', 'team', 'same', 'team', 'that', '[[did]]', '[[centuries]]', '3', 'mall', 'in', 'to', 'the', '[[down]]', '[[hold]]', '[[down]]', 'nothing', '[[bad]]', 'comes', 'out', 'this', '[[one]]']",9,23,39.130434782608695
Great products and [[Katie]] has been the [[best]]!,Great products and [[she]] has been the [[worst]]!,0.0001477003097534,0.9871379137039183,1,0,1,24,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['Great', 'products', 'and', '[[she]]', 'has', 'been', 'the', '[[worst]]!']",1,8,12.5
I was walking [[around]] and decided to try this place out. [[I]] asked for a [[recommendation]] on a [[type]] of ground coffee to [[take]] home. The [[ladies]] where very [[helpful]] and [[knowledgable]]. I [[love]] the coffee. Thank you.,I was walking [[by]] and decided to try this place out. [[so]] asked for a [[tip]] on a [[style]] of ground coffee to [[get]] home. The [[lady]] where very [[nice]] and [[sheshegae]]. I [[hate]] the coffee. Thank you.,0.0001486539840698,0.74964439868927,1,0,1,109,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['I', 'was', 'walking', '[[by]]', 'and', 'decided', 'to', 'try', 'this', 'place', 'out.', '[[so]]', 'asked', 'for', 'a', '[[tip]]', 'on', 'a', '[[style]]', 'of', 'ground', 'coffee', 'to', '[[get]]', 'home.', 'The', '[[lady]]', 'where', 'very', '[[nice]]', 'and', '[[sheshegae]].', 'I', '[[hate]]', 'the', 'coffee.', 'Thank', 'you.']",8,38,21.052631578947366
"[[pretty]] good food, [[fantastic]] atmosphere, [[slightly]] overpriced, but not [[unreasonable]] for the [[quality]] and atmosphere","[[a]] good food, [[good]] atmosphere, [[mildly]] overpriced, but not [[reasonable]] for the [[condition]] and atmosphere",0.0001498460769653,0.9192794561386108,1,0,1,47,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[a]]', 'good', 'food,', '[[good]]', 'atmosphere,', '[[mildly]]', 'overpriced,', 'but', 'not', '[[reasonable]]', 'for', 'the', '[[condition]]', 'and', 'atmosphere']",5,15,33.33333333333333
"[[No]] [[complaints]] about this [[place]]. [[I]] tend to [[gravitate]] towards this place mid afternoon with my laptop...[[love]] the vibe here. Outdoor patio or, NICE window seating upstairs. [[Creative]] menu as [[well]]. [[Check]] it out!","[[the]] [[comments]] about this [[location]]. [[always]] tend to [[iupme]] towards this place mid afternoon with my laptop...[[miss]] the vibe here. Outdoor patio or, NICE window seating upstairs. [[design]] menu as [[is]]. [[watch]] it out!",0.0001453161239624,0.5414499044418335,1,0,1,100,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[the]]', '[[comments]]', 'about', 'this', '[[location]].', '[[always]]', 'tend', 'to', '[[iupme]]', 'towards', 'this', 'place', 'mid', 'afternoon', 'with', 'my', 'laptop...[[miss]]', 'the', 'vibe', 'here.', 'Outdoor', 'patio', 'or,', 'NICE', 'window', 'seating', 'upstairs.', '[[design]]', 'menu', 'as', '[[is]].', '[[watch]]', 'it', 'out!']",6,34,17.647058823529413
"You can speak to [[maurice]] about adding brewskis to the \""""make your own six ~pack\"""" if one you want isn't there! ;)","You can speak to [[the]] about adding brewskis to the \""""make your own six ~pack\"""" if one you want isn't there! ;)",0.1160499453544616,0.6369813680648804,1,0,1,28,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['You', 'can', 'speak', 'to', '[[the]]', 'about', 'adding', 'brewskis', 'to', 'the', '\\""""make', 'your', 'own', 'six', '~pack\\""""', 'if', 'one', 'you', 'want', ""isn't"", 'there!', ';)']",1,22,4.545454545454546
"They take [[great]] [[care]] of our pets here. We [[rarely]] have much of a wait, and all of the [[staff]] are [[courteous]] and talented in handling and [[caring]] for [[pets]]. [[All]] of the vets we have met with were [[professional]], friendly, and very [[capable]].","They take [[good]] [[for]] of our pets here. We [[sometimes]] have much of a wait, and all of the [[facility]] are [[generallygenerous]] and talented in handling and [[cared]] for [[livestock]]. [[none]] of the vets we have met with were [[good]], friendly, and very [[sensitive]].",0.0001448392868041,0.6270005702972412,1,0,1,117,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['They', 'take', '[[good]]', '[[for]]', 'of', 'our', 'pets', 'here.', 'We', '[[sometimes]]', 'have', 'much', 'of', 'a', 'wait,', 'and', 'all', 'of', 'the', '[[facility]]', 'are', '[[generallygenerous]]', 'and', 'talented', 'in', 'handling', 'and', '[[cared]]', 'for', '[[livestock]].', '[[none]]', 'of', 'the', 'vets', 'we', 'have', 'met', 'with', 'were', '[[good]],', 'friendly,', 'and', 'very', '[[sensitive]].']",7,44,15.909090909090908
[[Okay]] food.  Number of other guests is often zero - uncomfortable.,[[nice]] food.  Number of other guests is often zero - uncomfortable.,0.0073696374893188,0.996711254119873,0,1,0,18,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[nice]]', 'food.', 'Number', 'of', 'other', 'guests', 'is', 'often', 'zero', '-', 'uncomfortable.']",1,11,9.090909090909092
"[[Perhaps]] it was an off [[night]], but we were really disappointed in our take-out. My husband's pork fried rice was not fried rice...still don't know what it was. His Gen. Tso's chicken was [[flat]] and my cashew chicken was flavorless. In the [[past]] it has been [[good]] food.","[[i]] it was an off [[time]], but we were really disappointed in our take-out. My husband's pork fried rice was not fried rice...still don't know what it was. His Gen. Tso's chicken was [[solid]] and my cashew chicken was flavorless. In the [[present]] it has been [[excellent]] food.",0.0001498460769653,0.8189385533332825,0,1,0,84,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[i]]', 'it', 'was', 'an', 'off', '[[time]],', 'but', 'we', 'were', 'really', 'disappointed', 'in', 'our', 'take-out.', 'My', ""husband's"", 'pork', 'fried', 'rice', 'was', 'not', 'fried', 'rice...still', ""don't"", 'know', 'what', 'it', 'was.', 'His', 'Gen.', ""Tso's"", 'chicken', 'was', '[[solid]]', 'and', 'my', 'cashew', 'chicken', 'was', 'flavorless.', 'In', 'the', '[[present]]', 'it', 'has', 'been', '[[excellent]]', 'food.']",4,48,8.333333333333332
"Get your wallet ready, the [[prices]] are crazy high!","Get your wallet ready, the [[rates]] are crazy high!",0.0190171599388122,0.9988962411880492,0,1,0,17,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['Get', 'your', 'wallet', 'ready,', 'the', '[[rates]]', 'are', 'crazy', 'high!']",1,9,11.11111111111111
[[Great]] place! [[Good]] [[pizza]] that [[tastes]] [[great]] and is very [[authentic]]! We had a mushroom and [[sausage]] and we were very [[impressed]]. [[You]] won't be [[disappointed]]!,[[awesome]] place! [[nice]] [[restaurant]] that [[tasted]] [[ok]] and is very [[coconut]]! We had a mushroom and [[bacon]] and we were very [[toast]]. [[ya]] won't be [[soon]]!,0.0001444816589355,0.5228029489517212,1,0,1,112,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[awesome]]', 'place!', '[[nice]]', '[[restaurant]]', 'that', '[[tasted]]', '[[ok]]', 'and', 'is', 'very', '[[coconut]]!', 'We', 'had', 'a', 'mushroom', 'and', '[[bacon]]', 'and', 'we', 'were', 'very', '[[toast]].', '[[ya]]', ""won't"", 'be', '[[soon]]!']",7,26,26.923076923076923
[[Fabulous]] [[place]]!!!   [[Went]] during Queens Feast [[Restaurant]] [[week]] and it was very organized and [[accommodating]] . [[Food]] and [[staff]] [[could]] not be [[better]]! [[Definitely]] will come back!,[[the]] [[location]]!!!   [[for]] during Queens Feast [[restaurants]] [[festival]] and it was very organized and [[aommodating]] . [[bar]] and [[restaurant]] [[were]] not be [[improved]]! [[it]] will come back!,0.0001450777053833,0.8880929946899414,1,0,1,119,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[the]]', '[[location]]!!!', '[[for]]', 'during', 'Queens', 'Feast', '[[restaurants]]', '[[festival]]', 'and', 'it', 'was', 'very', 'organized', 'and', '[[aommodating]]', '.', '[[bar]]', 'and', '[[restaurant]]', '[[were]]', 'not', 'be', '[[improved]]!', '[[it]]', 'will', 'come', 'back!']",9,27,33.33333333333333
"[[Great]] customer service. \[[nConvenient]] location. \[[nLarge]] assortment of [[games]] which is appreciated but the prices are a [[bit]] high.\nMinus the prices, I dig it.","[[for]] customer service. \[[nconvendifficult]] location. \[[nlarre]] assortment of [[dice]] which is appreciated but the prices are a [[very]] high.\nMinus the prices, I dig it.",0.0005298256874084,0.6655120849609375,1,0,1,69,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[for]]', 'customer', 'service.', '\\[[nconvendifficult]]', 'location.', '\\[[nlarre]]', 'assortment', 'of', '[[dice]]', 'which', 'is', 'appreciated', 'but', 'the', 'prices', 'are', 'a', '[[very]]', 'high.\\nMinus', 'the', 'prices,', 'I', 'dig', 'it.']",3,24,12.5
[[Great]] place tucked away in 4th ward. You'd never know it was there. Only caveat is that parking is near-impossible. Strict street parking rules make it tough to come here if you're driving. \n\nLondon [[broil]] Sandwhich was clutch. [[Good]] ambiance as [[well]]. \n\nHope to [[return]] [[soon]].,[[a]] place tucked away in 4th ward. You'd never know it was there. Only caveat is that parking is near-impossible. Strict street parking rules make it tough to come here if you're driving. \n\nLondon [[bron]] Sandwhich was clutch. [[the]] ambiance as [[part]]. \n\nHope to [[be]] [[shortly]].,0.000150442123413,0.8204914331436157,1,0,1,98,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[a]]', 'place', 'tucked', 'away', 'in', '4th', 'ward.', ""You'd"", 'never', 'know', 'it', 'was', 'there.', 'Only', 'caveat', 'is', 'that', 'parking', 'is', 'near-impossible.', 'Strict', 'street', 'parking', 'rules', 'make', 'it', 'tough', 'to', 'come', 'here', 'if', ""you're"", 'driving.', '\\n\\nLondon', '[[bron]]', 'Sandwhich', 'was', 'clutch.', '[[the]]', 'ambiance', 'as', '[[part]].', '\\n\\nHope', 'to', '[[be]]', '[[shortly]].']",4,46,8.695652173913043
[[Interesting]] [[museum]] in [[uptown]]. [[From]] California so it is [[always]] interesting to learn about the [[history]] of the south. [[Great]] family location for an [[outing]] to [[make]] the [[day]] [[also]] [[educational]]. [[Brought]] my daughter who enjoyed the interaction displays that [[made]] the experience more [[fun]].,[[in]] [[musee]] in [[south]]. [[new]] California so it is [[sometimes]] interesting to learn about the [[place]] of the south. [[nice]] family location for an [[vacation]] to [[give]] the [[afternoon]] [[actually]] [[exciting]]. [[bring]] my daughter who enjoyed the interaction displays that [[gave]] the experience more [[enjoyable]].,0.0001451969146728,0.5904122591018677,1,0,1,159,Successful,BERTAttackLi2020,yelp_polarity_adv/batch3,"['[[in]]', '[[musee]]', 'in', '[[south]].', '[[new]]', 'California', 'so', 'it', 'is', '[[sometimes]]', 'interesting', 'to', 'learn', 'about', 'the', '[[place]]', 'of', 'the', 'south.', '[[nice]]', 'family', 'location', 'for', 'an', '[[vacation]]', 'to', '[[give]]', 'the', '[[afternoon]]', '[[actually]]', '[[exciting]].', '[[bring]]', 'my', 'daughter', 'who', 'enjoyed', 'the', 'interaction', 'displays', 'that', '[[gave]]', 'the', 'experience', 'more', '[[enjoyable]].']",12,45,26.666666666666668
